taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.49293916139281446,1.0,5.9441304718782436e-05
0.49294951073485505,1.0,5.943911595373793e-05
0.5279302868320147,1.0,5.1544367416300536e-05
0.5279406361740553,1.0,5.154102308034047e-05
0.53534559040409,1.0,4.989289065518956e-05
0.5353559397461306,1.0,4.989118224694916e-05
0.6039048067519107,1.0,3.666827432390145e-05
0.6039151560939513,1.0,3.666760437835407e-05
0.6754135855812967,1.0,2.581957541449141e-05
0.6754239349233373,1.0,2.581842685515598e-05
0.676241532944543,1.0,2.5708168898005047e-05
0.6762518822865836,1.0,2.5708046190240436e-05
0.6786218816138764,1.0,2.5371454586454666e-05
0.678632230955917,1.0,2.5371333219458883e-05
0.6913205242976678,1.0,2.3744452445885707e-05
0.6913308736397084,1.0,2.374332420522504e-05
0.6928936242878359,1.0,2.3572433892503494e-05
0.6929039736298764,1.0,2.357168447419148e-05
0.7159364343411868,1.0,2.1040520499423163e-05
0.7159467836832273,1.0,2.1039981298226894e-05
0.719475909319065,1.0,2.0675203039238435e-05
0.7194862586611056,1.0,2.067502179885895e-05
0.7394811874835058,1.0,1.876632210172159e-05
0.7394915368255464,1.0,1.876626839457592e-05
0.744609286464613,1.0,1.8308105682508305e-05
0.7446196358066536,1.0,1.830809140111187e-05
0.7674295856640914,1.0,1.6411304806074968e-05
0.767439935006132,1.0,1.6410537869515546e-05
0.7726611780656045,1.0,1.5993252307746257e-05
0.7726715274076451,1.0,1.5991769041862235e-05
0.8318749385507817,1.0,1.1889815265110552e-05
0.8318852878928222,1.0,1.1889492064007939e-05
0.8544365041992456,1.0,1.0552766835929296e-05
0.8544468535412861,1.0,1.0552194288084752e-05
0.8704831590331644,1.0,9.628017462521212e-06
0.870493508375205,1.0,9.627442786363333e-06
0.8841080678295877,1.0,8.861478218663235e-06
0.8841184171716283,1.0,8.861383594233736e-06
0.8959580644660515,1.0,8.214232785196216e-06
0.8959684138080921,1.0,8.214156650386357e-06
0.9169258314402662,1.0,7.0785349491405665e-06
0.9169361807823068,1.0,7.078086474499483e-06
0.9431665881841562,1.0,5.584356589724991e-06
0.9431769375261968,1.0,5.583762683170521e-06
0.976382801463397,1.0,3.2873313312988037e-06
0.9763931508054375,1.0,3.286699629618683e-06
1.0,1.0,1.9961305492109473e-08
